timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1778076600000,81429.93,81468.51,81273.1,81451.76,146.70641,1778076899999,11935247.659737,22985,88.64364,7212019.3393689,0
1778076900000,81451.77,81527.85,81313.71,81432.96,124.69679,1778077199999,10154499.8089586,23926,75.08194,6114332.325175,0
1778077200000,81432.96,81610.0,81406.73,81589.25,129.93752,1778077499999,10593347.9371703,22195,82.25105,6705728.7367281,0
1778077500000,81589.26,81760.92,81578.95,81618.81,136.66478,1778077799999,11161784.6391079,22014,92.49439,7554149.4922423,0
1778077800000,81618.81,81769.56,81606.14,81720.19,70.83696,1778078099999,5787933.7169924,16614,41.38811,3381597.9684677,0
1778078100000,81720.19,81791.8,81637.59,81745.22,99.28618,1778078399999,8114049.8551503,16060,48.57228,3969601.4005075,0
1778078400000,81745.23,81879.97,81675.85,81879.96,71.15483,1778078699999,5819140.5901401,14623,40.98651,3352206.12609,0
1778078700000,81879.96,81980.72,81709.42,81779.45,83.26371,1778078999999,6816633.0638194,19508,33.67148,2757565.6580041,0
1778079000000,81779.45,81788.17,81617.95,81670.0,60.10543,1778079299999,4910467.5989483,13484,15.97004,1304742.7601299,0
1778079300000,81670.94,81724.87,81493.6,81526.73,125.57212,1778079599999,10244519.2382709,17845,48.25421,3936546.1906415,0
1778079600000,81526.74,81614.61,81500.0,81614.61,65.94024,1778079899999,5377449.5358481,14689,37.72037,3076171.9242515,0
1778079900000,81615.41,81615.41,81514.96,81562.07,54.63977,1778080199999,4456471.893128,7709,19.99942,1631032.1851822,0
1778080200000,81562.07,81562.08,81316.28,81410.0,184.7553,1778080499999,15040680.8714189,17029,67.06098,5458650.0405077,0
1778080500000,81409.99,81716.27,81409.99,81713.27,64.74203,1778080799999,5283116.1808217,15702,46.87724,3825227.6542527,0
1778080800000,81713.28,81823.0,81694.23,81741.88,67.58979,1778081099999,5526585.9080037,12536,33.13133,2708794.6675429,0
1778081100000,81741.88,81750.72,81652.65,81659.76,37.80713,1778081399999,3089278.8292644,6970,14.49506,1184411.6859253,0
1778081400000,81659.75,81745.59,81651.35,81722.7,37.89063,1778081699999,3095650.1525526,9917,24.35729,1990152.4742769,0
1778081700000,81722.69,81722.7,81480.04,81505.24,53.81248,1778081999999,4392042.0994347,12744,19.56683,1596945.9554062,0
1778082000000,81505.24,81695.22,81489.36,81626.17,85.8681,1778082299999,7005669.0410675,12028,53.28348,4347222.3774336,0
1778082300000,81626.17,81763.89,81626.17,81680.01,95.92619,1778082599999,7838025.8895419,17582,61.28704,5007712.0523361,0
1778082600000,81680.0,81767.29,81640.03,81745.8,50.04526,1778082899999,4089391.5420926,10477,21.02938,1718315.7109388,0
1778082900000,81745.8,81773.93,81675.85,81704.25,25.73641,1778083199999,2103253.6782931,7267,10.97401,896843.3507911,0
1778083200000,81704.25,81724.87,81585.23,81711.6,37.86483,1778083499999,3092515.9559146,9943,18.0111,1471090.8800449,0
1778083500000,81711.61,81832.52,81700.37,81826.0,61.77231,1778083799999,5051260.1738305,12108,51.35757,4199683.7269535,0
1778083800000,81826.0,81897.06,81760.27,81760.27,64.74137,1778084099999,5298513.1116824,11168,34.03117,2785638.6160303,0
1778084100000,81760.26,81835.89,81688.98,81688.98,45.59028,1778084399999,3728291.0769806,8177,26.67228,2181455.873626,0
