timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1769424900000,2897.36,2897.37,2895.84,2896.28,236.3836,1769425199999,684667.787107,3494,46.9761,136052.579074,0
1769425200000,2896.27,2898.59,2896.27,2897.95,783.0193,1769425499999,2268893.09344,11724,581.6223,1685269.199091,0
1769425500000,2897.95,2900.39,2897.95,2898.44,2019.7211,1769425799999,5855824.820078,13444,1654.4705,4796845.803482,0
1769425800000,2898.44,2900.66,2898.44,2900.65,426.5088,1769426099999,1236671.090594,5432,308.0591,893227.943058,0
1769426100000,2900.66,2900.66,2896.45,2896.72,469.9683,1769426399999,1362090.616047,8430,160.6511,465551.397525,0
1769426400000,2896.72,2898.37,2893.89,2894.12,690.9993,1769426699999,2000903.849392,9490,134.4803,389417.065949,0
1769426700000,2894.12,2894.76,2890.11,2890.23,1259.5681,1769426999999,3643608.16922,11796,372.3319,1077077.24408,0
1769427000000,2890.23,2892.87,2888.08,2892.03,856.6052,1769427299999,2475770.804419,9724,374.0826,1081118.469121,0
1769427300000,2892.03,2894.03,2891.1,2894.02,394.8807,1769427599999,1142134.169536,6302,150.2139,434492.283383,0
1769427600000,2894.02,2895.0,2892.47,2892.62,375.0018,1769427899999,1084996.301367,6278,122.5154,354460.645658,0
1769427900000,2892.61,2894.99,2890.3,2891.11,960.5832,1769428199999,2778303.052686,10730,572.6717,1656347.723379,0
1769428200000,2891.12,2893.68,2890.64,2891.35,484.4324,1769428499999,1401227.493816,5779,81.9324,236958.816088,0
1769428500000,2891.35,2892.6,2891.34,2892.15,320.3303,1769428799999,926405.046161,3666,142.573,412333.539116,0
1769428800000,2892.15,2899.2,2892.15,2898.68,714.1363,1769429099999,2068538.614961,9353,492.4818,1426334.754816,0
1769429100000,2898.68,2900.83,2897.8,2898.75,731.9826,1769429399999,2122274.3575,14943,364.5468,1056909.687388,0
1769429400000,2898.75,2908.78,2898.48,2907.13,1618.421,1769429699999,4699297.306539,17558,981.1214,2849237.10604,0
1769429700000,2907.13,2915.1,2907.13,2912.55,1964.7426,1769429999999,5720251.396063,27339,1272.9096,3705979.717924,0
1769430000000,2912.55,2913.0,2903.01,2903.5,1030.0058,1769430299999,2994876.116625,14486,276.4903,803624.441123,0
1769430300000,2903.5,2904.97,2903.02,2904.6,308.2239,1769430599999,895141.994478,9776,108.233,314310.064604,0
1769430600000,2904.59,2904.96,2902.08,2902.98,357.8958,1769430899999,1039060.716613,7480,121.013,351326.124349,0
1769430900000,2902.97,2904.17,2901.73,2902.04,298.6199,1769431199999,866893.531511,7629,70.8684,205748.47165,0
1769431200000,2902.04,2902.94,2899.66,2899.66,449.228,1769431499999,1303046.194879,7200,198.4604,575627.511584,0
1769431500000,2899.67,2901.02,2899.65,2900.37,429.6387,1769431799999,1246051.269836,7345,60.8067,176349.377503,0
