timestamp,open,high,low,close,volume
1775380200,66969.19000000,66982.65000000,66969.19000000,66974.68000000,0.18478000
1775380500,66974.51000000,67001.16000000,66974.51000000,66996.83000000,0.36947000
1775380800,66998.26000000,67058.33000000,66998.26000000,67058.33000000,4.03219000
1775381100,67058.81000000,67071.12000000,67051.58000000,67053.64000000,0.18731000
1775381400,67059.83000000,67059.83000000,67042.26000000,67042.26000000,0.02327000
1775381700,67042.25000000,67049.10000000,67026.10000000,67032.29000000,0.17333000
1775382000,67032.30000000,67071.13000000,67032.30000000,67071.13000000,0.07519000
1775382300,67071.12000000,67092.95000000,67064.43000000,67092.95000000,0.59498000
1775382600,67092.94000000,67092.94000000,67085.26000000,67085.26000000,0.16617000
1775382900,67085.25000000,67085.25000000,67072.69000000,67080.53000000,0.18251000
1775383200,67080.52000000,67080.52000000,67051.57000000,67067.54000000,0.23462000
1775383500,67068.07000000,67080.53000000,67059.91000000,67059.91000000,0.43337000
1775383800,67059.20000000,67059.20000000,67025.00000000,67026.70000000,3.28625000
1775384100,67024.58000000,67031.14000000,67024.57000000,67024.57000000,0.15210000
1775384400,67024.58000000,67030.73000000,67020.78000000,67030.71000000,0.04308000
1775384700,67030.71000000,67036.40000000,67030.71000000,67036.40000000,0.00905000
1775385000,67036.72000000,67055.18000000,67036.72000000,67055.18000000,0.16675000
1775385300,67055.21000000,67195.49000000,67055.21000000,67172.67000000,5.81078000
1775385600,67167.15000000,67168.18000000,67110.00000000,67127.77000000,0.17230000
1775385900,67131.91000000,67131.91000000,67092.42000000,67095.01000000,0.38971000
1775386200,67095.01000000,67100.00000000,67070.87000000,67086.37000000,0.31136000
1775386500,67086.37000000,67107.63000000,67086.37000000,67107.28000000,0.14557000
1775386800,67106.58000000,67130.38000000,67090.00000000,67098.65000000,0.37543000
1775387100,67099.52000000,67116.28000000,67099.52000000,67114.97000000,0.31144000
1775387400,67109.30000000,67127.59000000,67109.30000000,67110.97000000,0.10987000
1775387700,67108.96000000,67128.61000000,67088.29000000,67123.97000000,0.24818000
1775388000,67122.31000000,67122.31000000,67100.10000000,67100.10000000,0.01602000
1775388300,67100.10000000,67100.10000000,67051.73000000,67059.56000000,2.80386000
1775388600,67059.56000000,67063.23000000,67049.33000000,67057.23000000,0.27299000
1775388900,67058.19000000,67058.19000000,67028.65000000,67041.20000000,0.35957000
1775389200,67041.20000000,67044.25000000,67041.20000000,67044.25000000,0.14260000
1775389500,67044.24000000,67044.24000000,67041.72000000,67041.72000000,0.00376000
1775389800,67041.71000000,67042.75000000,67041.71000000,67042.75000000,0.01496000
1775390100,67042.74000000,67052.08000000,67042.74000000,67052.08000000,0.25067000
1775390400,67052.08000000,67052.08000000,66983.14000000,66984.51000000,3.03739000
1775390700,66989.65000000,67007.04000000,66989.65000000,67004.03000000,1.05251000
1775391000,67004.03000000,67004.03000000,66966.89000000,66966.89000000,0.44251000
1775391300,66966.89000000,66989.95000000,66966.89000000,66988.91000000,1.53166000
1775391600,66984.95000000,66984.95000000,66974.23000000,66974.24000000,0.29037000
1775391900,66974.24000000,66974.24000000,66948.95000000,66948.95000000,0.30522000
1775392200,66948.95000000,66948.95000000,66786.15000000,66811.93000000,9.23601000
1775392500,66812.94000000,66852.11000000,66760.93000000,66795.99000000,7.07963000
1775392800,66792.54000000,66824.42000000,66762.23000000,66807.93000000,0.52555000
1775393100,66804.50000000,66804.50000000,66744.84000000,66758.32000000,1.24583000
1775393400,66761.28000000,66850.63000000,66758.37000000,66828.04000000,0.69153000
1775393700,66834.74000000,66849.15000000,66833.70000000,66834.73000000,0.06687000
1775394000,66840.33000000,66908.00000000,66827.90000000,66908.00000000,0.93370000
1775394300,66909.03000000,66909.03000000,66878.95000000,66878.95000000,0.05496000
1775394600,66878.77000000,66892.33000000,66820.00000000,66820.00000000,0.29147000
1775394900,66820.00000000,66847.45000000,66804.11000000,66847.45000000,0.40014000
1775395200,66848.43000000,66904.30000000,66848.43000000,66892.29000000,1.11270000
1775395500,66892.28000000,66892.28000000,66767.49000000,66767.49000000,1.35263000
1775395800,66767.46000000,66896.01000000,66753.62000000,66875.10000000,1.51576000
1775396100,66869.98000000,66898.44000000,66846.36000000,66898.44000000,0.95085000
1775396400,66898.60000000,66907.11000000,66880.00000000,66888.00000000,0.51873000
1775396700,66888.00000000,66927.92000000,66888.00000000,66910.17000000,1.35862000
1775397000,66909.17000000,66971.49000000,66909.17000000,66927.70000000,1.81564000
1775397300,66927.67000000,66960.00000000,66920.00000000,66956.25000000,0.08885000
1775397600,66948.49000000,67012.76000000,66907.27000000,67006.69000000,2.87936000
1775397900,67006.64000000,67006.64000000,66967.54000000,66998.44000000,0.25488000
1775398200,66987.09000000,66987.58000000,66930.00000000,66930.00000000,0.34606000
1775398500,66930.06000000,66930.06000000,66871.02000000,66913.50000000,1.08434000
1775398800,66913.96000000,66933.13000000,66908.24000000,66933.13000000,0.13972000
1775399100,66933.71000000,66968.16000000,66933.71000000,66965.71000000,0.45816000
1775399400,66965.70000000,66965.70000000,66951.85000000,66957.56000000,0.06446000
1775399700,66953.66000000,66990.00000000,66950.50000000,66990.00000000,1.24263000
1775400000,66990.10000000,67014.24000000,66984.54000000,66997.19000000,1.93902000
1775400300,66994.58000000,66994.58000000,66970.00000000,66979.10000000,0.07881000
1775400600,66979.52000000,66993.28000000,66979.52000000,66992.28000000,0.04162000
