rank,grid_range,grid_levels,order_quote_pct,take_profit,move_threshold,stop_loss,min_grid_move_seconds,portfolio_stop_loss,stage,initial_quote,final_equity,net_pnl_quote,net_pnl_pct,max_drawdown_pct,liquidated,liquidation_step,cooldown_hours,trades,completed_cycles,grid_moves,open_positions,score
95,0.06,8,0.005,0.005,0.005,0.04,0.0,0.1,2,10000,9841.267593381242,-158.73240661875752,-0.015873240661875752,-0.05676297885744291,False,-1,24,48085,23782,1318,10,-0.015873240661875752
96,0.06,8,0.005,0.005,0.005,0.04,0.0,0.12,2,10000,9841.267593381242,-158.73240661875752,-0.015873240661875752,-0.05676297885744291,False,-1,24,48085,23782,1318,10,-0.015873240661875752
97,0.06,8,0.005,0.005,0.005,0.04,900.0,0.08,2,10000,9841.083671773244,-158.91632822675638,-0.01589163282267564,-0.056764001770661494,False,-1,24,48069,23774,1313,10,-0.01589163282267564
98,0.06,8,0.005,0.005,0.005,0.04,900.0,0.1,2,10000,9841.083671773244,-158.91632822675638,-0.01589163282267564,-0.056764001770661494,False,-1,24,48069,23774,1313,10,-0.01589163282267564
99,0.06,8,0.005,0.005,0.005,0.04,900.0,0.12,2,10000,9841.083671773244,-158.91632822675638,-0.01589163282267564,-0.056764001770661494,False,-1,24,48069,23774,1313,10,-0.01589163282267564
100,0.1,12,0.005,0.005,0.005,0.04,0.0,0.08,2,10000,9840.660079031328,-159.33992096867223,-0.015933992096867224,-0.053744009388798385,False,-1,24,43860,21687,555,10,-0.015933992096867224
101,0.1,12,0.005,0.005,0.005,0.04,0.0,0.1,2,10000,9840.660079031328,-159.33992096867223,-0.015933992096867224,-0.053744009388798385,False,-1,24,43860,21687,555,10,-0.015933992096867224
102,0.1,12,0.005,0.005,0.005,0.04,0.0,0.12,2,10000,9840.660079031328,-159.33992096867223,-0.015933992096867224,-0.053744009388798385,False,-1,24,43860,21687,555,10,-0.015933992096867224
103,0.1,12,0.005,0.005,0.005,0.04,900.0,0.08,2,10000,9840.223265212328,-159.77673478767247,-0.015977673478767246,-0.05374631427158387,False,-1,24,43822,21668,545,10,-0.015977673478767246
104,0.1,12,0.005,0.005,0.005,0.04,900.0,0.1,2,10000,9840.223265212328,-159.77673478767247,-0.015977673478767246,-0.05374631427158387,False,-1,24,43822,21668,545,10,-0.015977673478767246
105,0.1,12,0.005,0.005,0.005,0.04,900.0,0.12,2,10000,9840.223265212328,-159.77673478767247,-0.015977673478767246,-0.05374631427158387,False,-1,24,43822,21668,545,10,-0.015977673478767246
106,0.1,12,0.005,0.005,0.005,0.04,1800.0,0.08,2,10000,9840.177284810328,-159.82271518967173,-0.015982271518967174,-0.05374655690232501,False,-1,24,43818,21666,545,10,-0.015982271518967174
107,0.1,12,0.005,0.005,0.005,0.04,1800.0,0.1,2,10000,9840.177284810328,-159.82271518967173,-0.015982271518967174,-0.05374655690232501,False,-1,24,43818,21666,545,10,-0.015982271518967174
108,0.1,12,0.005,0.005,0.005,0.04,1800.0,0.12,2,10000,9840.177284810328,-159.82271518967173,-0.015982271518967174,-0.05374655690232501,False,-1,24,43818,21666,545,10,-0.015982271518967174
109,0.06,8,0.005,0.005,0.015,0.04,1800.0,0.08,2,10000,9830.147574740005,-169.85242525999456,-0.016985242525999457,-0.054528457082223356,False,-1,24,43332,21421,825,10,-0.016985242525999457
110,0.06,8,0.005,0.005,0.015,0.04,1800.0,0.1,2,10000,9830.147574740005,-169.85242525999456,-0.016985242525999457,-0.054528457082223356,False,-1,24,43332,21421,825,10,-0.016985242525999457
111,0.06,8,0.005,0.005,0.015,0.04,1800.0,0.12,2,10000,9830.147574740005,-169.85242525999456,-0.016985242525999457,-0.054528457082223356,False,-1,24,43332,21421,825,10,-0.016985242525999457
112,0.06,8,0.005,0.005,0.015,0.04,900.0,0.08,2,10000,9829.738105539991,-170.261894460009,-0.0170261894460009,-0.05482684629444719,False,-1,24,43381,21445,825,10,-0.0170261894460009
113,0.06,8,0.005,0.005,0.015,0.04,900.0,0.1,2,10000,9829.738105539991,-170.261894460009,-0.0170261894460009,-0.05482684629444719,False,-1,24,43381,21445,825,10,-0.0170261894460009
114,0.06,8,0.005,0.005,0.015,0.04,900.0,0.12,2,10000,9829.738105539991,-170.261894460009,-0.0170261894460009,-0.05482684629444719,False,-1,24,43381,21445,825,10,-0.0170261894460009
115,0.06,8,0.005,0.005,0.015,0.04,0.0,0.08,2,10000,9829.340395693596,-170.6596043064037,-0.017065960430640372,-0.05481967214291774,False,-1,24,43416,21462,827,10,-0.017065960430640372
116,0.06,8,0.005,0.005,0.015,0.04,0.0,0.1,2,10000,9829.340395693596,-170.6596043064037,-0.017065960430640372,-0.05481967214291774,False,-1,24,43416,21462,827,10,-0.017065960430640372
117,0.06,8,0.005,0.005,0.015,0.04,0.0,0.12,2,10000,9829.340395693596,-170.6596043064037,-0.017065960430640372,-0.05481967214291774,False,-1,24,43416,21462,827,10,-0.017065960430640372
118,0.1,12,0.005,0.005,0.01,0.04,900.0,0.08,2,10000,9827.314188129269,-172.6858118707314,-0.01726858118707314,-0.05453867925180266,False,-1,24,43197,21353,489,10,-0.01726858118707314
119,0.1,12,0.005,0.005,0.01,0.04,900.0,0.1,2,10000,9827.314188129269,-172.6858118707314,-0.01726858118707314,-0.05453867925180266,False,-1,24,43197,21353,489,10,-0.01726858118707314
120,0.1,12,0.005,0.005,0.01,0.04,900.0,0.12,2,10000,9827.314188129269,-172.6858118707314,-0.01726858118707314,-0.05453867925180266,False,-1,24,43197,21353,489,10,-0.01726858118707314
121,0.08,12,0.005,0.005,0.015,0.04,1800.0,0.08,2,10000,9827.19172047331,-172.80827952668915,-0.017280827952668915,-0.06203890026460227,False,-1,24,51703,25564,563,10,-0.017280827952668915
122,0.08,12,0.005,0.005,0.015,0.04,1800.0,0.1,2,10000,9827.19172047331,-172.80827952668915,-0.017280827952668915,-0.06203890026460227,False,-1,24,51703,25564,563,10,-0.017280827952668915
123,0.08,12,0.005,0.005,0.015,0.04,1800.0,0.12,2,10000,9827.19172047331,-172.80827952668915,-0.017280827952668915,-0.06203890026460227,False,-1,24,51703,25564,563,10,-0.017280827952668915
124,0.08,12,0.005,0.005,0.015,0.04,900.0,0.08,2,10000,9827.168730272311,-172.83126972768878,-0.01728312697276888,-0.06203903971473569,False,-1,24,51701,25563,565,10,-0.01728312697276888
125,0.08,12,0.005,0.005,0.015,0.04,900.0,0.1,2,10000,9827.168730272311,-172.83126972768878,-0.01728312697276888,-0.06203903971473569,False,-1,24,51701,25563,565,10,-0.01728312697276888
126,0.08,12,0.005,0.005,0.015,0.04,900.0,0.12,2,10000,9827.168730272311,-172.83126972768878,-0.01728312697276888,-0.06203903971473569,False,-1,24,51701,25563,565,10,-0.01728312697276888
127,0.08,12,0.005,0.005,0.015,0.04,0.0,0.08,2,10000,9827.030789066312,-172.96921093368837,-0.017296921093368837,-0.062039876428701464,False,-1,24,51689,25557,571,10,-0.017296921093368837
128,0.08,12,0.005,0.005,0.015,0.04,0.0,0.1,2,10000,9827.030789066312,-172.96921093368837,-0.017296921093368837,-0.062039876428701464,False,-1,24,51689,25557,571,10,-0.017296921093368837
129,0.08,12,0.005,0.005,0.015,0.04,0.0,0.12,2,10000,9827.030789066312,-172.96921093368837,-0.017296921093368837,-0.062039876428701464,False,-1,24,51689,25557,571,10,-0.017296921093368837
130,0.1,12,0.005,0.005,0.01,0.04,1800.0,0.08,2,10000,9826.618500427168,-173.38149957283167,-0.017338149957283167,-0.054549227747075546,False,-1,24,43129,21319,491,10,-0.017338149957283167
131,0.1,12,0.005,0.005,0.01,0.04,1800.0,0.1,2,10000,9826.618500427168,-173.38149957283167,-0.017338149957283167,-0.054549227747075546,False,-1,24,43129,21319,491,10,-0.017338149957283167
132,0.1,12,0.005,0.005,0.01,0.04,1800.0,0.12,2,10000,9826.618500427168,-173.38149957283167,-0.017338149957283167,-0.054549227747075546,False,-1,24,43129,21319,491,10,-0.017338149957283167
133,0.1,12,0.005,0.005,0.01,0.04,0.0,0.08,2,10000,9826.394580089269,-173.60541991073114,-0.017360541991073113,-0.054543607029434234,False,-1,24,43117,21313,493,10,-0.017360541991073113
