global_step,week_index,timestamp,equity,risk_peak_equity,drawdown_pct,cooldown_active
1782,1,1770968700.0,10008.321486332545,10013.726529365516,-0.0005397633954873075,False
1783,1,1770969000.0,10008.885954450643,10013.726529365516,-0.0004833939593495162,False
1784,1,1770969300.0,10008.565944541766,10013.726529365516,-0.0005153510841959702,False
1785,1,1770969600.0,10009.031440178413,10013.726529365516,-0.0004688653293392157,False
1786,1,1770969900.0,10009.106018821989,10013.726529365516,-0.0004614176880083201,False
1787,1,1770970200.0,10008.841416950807,10013.726529365516,-0.0004878416042602911,False
1788,1,1770970500.0,10009.071643004103,10013.726529365516,-0.00046485055765831725,False
1789,1,1770970800.0,10009.433143168673,10013.726529365516,-0.00042875009460790266,False
1790,1,1770971100.0,10010.029148761718,10013.726529365516,-0.00036923123404218464,False
1791,1,1770971400.0,10010.348707805155,10013.726529365516,-0.0003373191339364025,False
1792,1,1770971700.0,10010.121643955632,10013.726529365516,-0.0003599943936268905,False
1793,1,1770972000.0,10010.402126473798,10013.726529365516,-0.00033198458955005516,False
1794,1,1770972300.0,10011.732789946182,10013.726529365516,-0.00019910064584728994,False
1795,1,1770972600.0,10011.387978269828,10013.726529365516,-0.00023353454768619948,False
1796,1,1770972900.0,10011.466591125134,10013.726529365516,-0.00022568403818049127,False
1797,1,1770973200.0,10010.966092644128,10013.726529365516,-0.00027566527938355207,False
1798,1,1770973500.0,10011.030952674155,10013.726529365516,-0.00026918816720795366,False
1799,1,1770973800.0,10010.517469727776,10013.726529365516,-0.0003204660750750042,False
1800,1,1770974100.0,10010.892490869892,10013.726529365516,-0.00028301536768691077,False
1801,1,1770974400.0,10011.3263938157,10013.726529365516,-0.00023968455127851109,False
1802,1,1770974700.0,10011.456979098484,10013.726529365516,-0.0002266439232564078,False
1803,1,1770975000.0,10011.55142856342,10013.726529365516,-0.0002172119236248318,False
1804,1,1770975300.0,10011.298201732545,10013.726529365516,-0.0002424998951040279,False
1805,1,1770975600.0,10011.130508011835,10013.726529365516,-0.00025924628020037915,False
1806,1,1770975900.0,10011.809831698829,10013.726529365516,-0.0001914070312452315,False
1807,1,1770976200.0,10011.69780074048,10013.726529365516,-0.00020259477019744044,False
1808,1,1770976500.0,10011.612227737356,10013.726529365516,-0.00021114034040774674,False
1809,1,1770976800.0,10011.306145902157,10013.726529365516,-0.0002417065671067801,False
1810,1,1770977100.0,10011.092784107499,10013.726529365516,-0.0002630134995492281,False
1811,1,1770977400.0,10011.358158631376,10013.726529365516,-0.00023651242394080933,False
1812,1,1770977700.0,10012.224318240236,10013.726529365516,-0.00015001519373181217,False
1813,1,1770978000.0,10011.417316750152,10013.726529365516,-0.0002306047212885637,False
1814,1,1770978300.0,10011.596214567278,10013.726529365516,-0.00021273946237605233,False
1815,1,1770978600.0,10012.083533699697,10013.726529365516,-0.00016407434944436226,False
1816,1,1770978900.0,10011.803459679073,10013.726529365516,-0.00019204335976261074,False
1817,1,1770979200.0,10012.115982002826,10013.726529365516,-0.00016083396705186305,False
1818,1,1770979500.0,10012.060891607416,10013.726529365516,-0.00016633545495932486,False
1819,1,1770979800.0,10012.060451138583,10013.726529365516,-0.00016637944146445977,False
1820,1,1770980100.0,10011.978724744717,10013.726529365516,-0.00017454087803120194,False
1821,1,1770980400.0,10011.701633479242,10013.726529365516,-0.000202212021702,False
1822,1,1770980700.0,10011.508403105197,10013.726529365516,-0.00022150857164056302,False
1823,1,1770981000.0,10011.322646092194,10013.726529365516,-0.00024005880990186391,False
1824,1,1770981300.0,10011.493706802717,10013.726529365516,-0.00022297618736152725,False
1825,1,1770981600.0,10011.105911397284,10013.726529365516,-0.0002617025700219744,False
1826,1,1770981900.0,10011.43285322343,10013.726529365516,-0.00022905320365597926,False
1827,1,1770982200.0,10010.719801464918,10013.726529365516,-0.0003002606364154914,False
1828,1,1770982500.0,10011.114226457039,10013.726529365516,-0.0002608722038510623,False
1829,1,1770982800.0,10011.531216623582,10013.726529365516,-0.00021923034701385876,False
1830,1,1770983100.0,10011.517741215966,10013.726529365516,-0.00022057604060512503,False
1831,1,1770983400.0,10011.784511337506,10013.726529365516,-0.00019393559653494964,False
1832,1,1770983700.0,10012.017718713367,10013.726529365516,-0.00017064682634766295,False
1833,1,1770984000.0,10011.089500367887,10013.726529365516,-0.00026334142338481375,False
1834,1,1770984300.0,10010.903394777692,10013.726529365516,-0.0002819264715833719,False
1835,1,1770984600.0,10010.650479421636,10013.726529365516,-0.0003071833382766755,False
1836,1,1770984900.0,10010.846905381448,10013.726529365516,-0.00028756766780318565,False
1837,1,1770985200.0,10010.769866638982,10013.726529365516,-0.0002952609817996813,False
1838,1,1770985500.0,10011.270087924628,10013.726529365516,-0.00024530742213552163,False
1839,1,1770985800.0,10011.094599492624,10013.726529365516,-0.0002628322098845032,False
1840,1,1770986100.0,10011.246271482625,10013.726529365516,-0.000247685801646152,False
1841,1,1770986400.0,10011.147523209287,10013.726529365516,-0.00025754709284962936,False
1842,1,1770986700.0,10011.21034851844,10013.726529365516,-0.0002512731738477025,False
1843,1,1770987000.0,10011.715425547109,10013.726529365516,-0.0002008347054925161,False
1844,1,1770987300.0,10011.249887634336,10013.726529365516,-0.00024732468216677006,False
1845,1,1770987600.0,10011.585081584222,10013.726529365516,-0.00021385123460424714,False
1846,1,1770987900.0,10010.935400170203,10013.726529365516,-0.00027873031953970387,False
1847,1,1770988200.0,10010.83533686278,10013.726529365516,-0.00028872293389063376,False
1848,1,1770988500.0,10011.48160119256,10013.726529365516,-0.00022418508897497353,False
1849,1,1770988800.0,10012.350894538646,10013.726529365516,-0.0001373749146071297,False
1850,1,1770989100.0,10012.782471662278,10013.726529365516,-9.427636159923203e-05,False
1851,1,1770989400.0,10013.616526679585,10013.726529365516,-1.0985189740169508e-05,False
1852,1,1770989700.0,10012.648392340921,10013.726529365516,-0.00010766591452575771,False
1853,1,1770990000.0,10012.496986544498,10013.726529365516,-0.00012278573989538447,False
1854,1,1770990300.0,10012.576459525826,10013.726529365516,-0.00011484933569113573,False
1855,1,1770990600.0,10013.078172423813,10013.726529365516,-6.474681925873624e-05,False
