week_index,train_start,train_end,trade_start,trade_end,grid_range,grid_levels,order_quote_pct,take_profit,move_threshold,stop_loss,selection_score,selection_net_pnl_quote,selection_net_pnl_pct,selection_max_drawdown_pct,selection_liquidated,selection_grid_moves,selection_trades,selection_open_positions
11,2026-04-11 03:15:00,2026-04-18 03:15:00,2026-04-18 03:15:00,2026-04-25 03:15:00,0.08,8,0.005,0.005,0.015,0.04,0.0005773981741405029,9.315529603707546,0.0009315529603707546,-0.00023610319082016779,False,10,902,10
11,2026-04-11 03:15:00,2026-04-18 03:15:00,2026-04-18 03:15:00,2026-04-25 03:15:00,0.08,8,0.005,0.005,0.005,0.04,0.0006117605583642427,9.822547382276753,0.0009822547382276753,-0.00024699611990895503,False,16,963,10
11,2026-04-11 03:15:00,2026-04-18 03:15:00,2026-04-18 03:15:00,2026-04-25 03:15:00,0.1,12,0.005,0.005,0.015,0.04,0.0007579341669290304,12.900519562892441,0.0012900519562892441,-0.00035474519290680913,False,8,1220,10
11,2026-04-11 03:15:00,2026-04-18 03:15:00,2026-04-18 03:15:00,2026-04-25 03:15:00,0.1,8,0.005,0.008,0.005,0.04,0.00042960327721371756,8.815245543592027,0.0008815245543592027,-0.00030128085143032345,False,10,516,9
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.005,0.005,0.04,2.464405813884453e-05,5.450967851737005,0.0005450967851737005,-0.000346968484689904,False,12,585,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.00015409635430705662,5.048741322409114,0.0005048741322409115,-0.00043931365769864537,False,9,363,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-8.01855635178354e-05,4.631315524455204,0.00046313155244552035,-0.00036221141064223715,False,4,519,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.00020370211850978689,4.50354450228042,0.00045035445022804195,-0.0004360377124918859,False,4,324,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-3.325153763763513e-05,5.115310398092333,0.0005115310398092333,-0.000363188384964579,False,9,576,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-5.852232657077843e-05,6.840556114028004,0.0006840556114028004,-0.0004950519586490525,False,10,756,9
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-5.0802406619077783e-05,6.197334414509896,0.0006197334414509896,-0.0004470238987133783,False,12,708,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.00010245051204687725,6.148139534665461,0.000614813953466546,-0.00047817631034228217,False,12,741,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.00011808627354287151,7.0913832536643895,0.000709138325366439,-0.0005514830659395404,False,4,844,10
12,2026-04-18 03:15:00,2026-04-25 03:15:00,2026-04-25 03:15:00,2026-05-02 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-8.559178479700395e-05,5.378818043098363,0.0005378818043098363,-0.0004156490594045602,False,12,382,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.00040473942401219356,2.63553568095449,0.000263553568095449,-0.000445528661405095,False,5,432,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.0005348190009697624,2.338739648965202,0.0002338739648965202,-0.0005124619772441884,False,4,259,10
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.0004593468720365305,2.516270193933451,0.0002516270193933451,-0.0004739825942865837,False,1,416,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.000520742712029789,2.25945450549807,0.00022594545054980698,-0.0004977921083863973,False,1,248,10
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.00041916778421684247,2.6815167413988092,0.0002681516741398809,-0.0004582129722378156,False,4,441,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.0004995473746679956,3.001584326279044,0.0003001584326279044,-0.0005331372048639334,False,7,490,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.0004319903307971093,2.7068264012650616,0.00027068264012650617,-0.0004684486472824103,False,5,461,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.0003785731070082767,3.326661388933644,0.0003326661388933644,-0.0004741594972677607,False,10,523,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.00038337293157110605,4.028164296616524,0.00040281642966165235,-0.0005241262408218389,False,1,622,9
13,2026-04-25 03:15:00,2026-05-02 03:15:00,2026-05-02 03:15:00,2026-05-09 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.0005016996854498823,2.422703594120321,0.00024227035941203211,-0.0004959800299079429,False,5,260,10
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.005,0.005,0.04,0.0002756505047353948,6.069571935078784,0.0006069571935078784,-0.0002208711258483224,False,12,632,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.008,0.01,0.04,1.2878582867497453e-05,5.331244807230178,0.0005331244807230178,-0.0003468305985703469,False,9,356,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-5.357191520541393e-06,4.985965827641849,0.0004985965827641849,-0.00033596918285648417,False,9,546,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.008,0.015,0.04,2.019046598179244e-05,5.4075337182985095,0.0005407533718298509,-0.000347041937232039,False,9,358,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.005,0.01,0.04,0.0001096593548451651,5.386378455017621,0.000538637845501762,-0.0002859856604377313,False,9,578,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.08,8,0.005,0.005,0.01,0.04,0.0003065073995869161,7.471883447260552,0.0007471883447260552,-0.00029378729675942606,False,18,726,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.08,8,0.005,0.005,0.015,0.04,0.00037117501989273623,7.28647422082031,0.000728647422082031,-0.0002383149347928632,False,11,716,9
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.08,8,0.005,0.005,0.005,0.04,0.0003262918903152046,7.341789415535459,0.0007341789415535459,-0.0002719247008255609,False,18,743,10
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,12,0.005,0.005,0.015,0.04,0.00032656024921061107,8.57239804722849,0.0008572398047228489,-0.0003537863703414919,False,9,884,7
14,2026-05-02 03:15:00,2026-05-09 03:15:00,2026-05-09 03:15:00,2026-05-16 03:15:00,0.1,8,0.005,0.008,0.005,0.04,0.0001519412157024153,5.909265354217496,0.0005909265354217496,-0.0002926568798128895,False,12,397,9
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.0009095293486708963,0.8688827261903498,8.688827261903498e-05,-0.0006642784141932874,False,7,722,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.0009602505906583357,0.7126905074146634,7.126905074146634e-05,-0.0006876797609332013,False,4,440,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.0009595485201017428,0.5692776517826132,5.692776517826133e-05,-0.0006776508568533361,False,4,694,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.0010765435311071712,0.2883170492386853,2.8831704923868527e-05,-0.0007369168240206933,False,4,440,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.0007831267309092054,1.1639534348851157,0.00011639534348851157,-0.0005996813829318113,False,4,687,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.001089931936754628,0.8105864170029236,8.105864170029236e-05,-0.0007806603856366136,False,13,839,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.001239399521902597,0.22351878777044476,2.2351878777044477e-05,-0.0008411676004530943,False,7,821,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.0011162375644260625,0.7814183235568635,7.814183235568635e-05,-0.0007962529311878326,False,16,846,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.0013910957551936131,0.6747382575031224,6.747382575031224e-05,-0.0009723797206292836,False,4,1019,10
15,2026-05-09 03:15:00,2026-05-16 03:15:00,2026-05-16 03:15:00,2026-05-23 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.001098407853073644,0.4531696195481345,4.531696195481345e-05,-0.0007624832100189716,False,7,460,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.0007382978994006778,0.03135517217378947,3.135517217378947e-06,-0.0004942889444120379,False,8,546,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.0008958288626334731,-0.7900103109168413,-7.900103109168413e-05,-0.000544551887694526,False,6,323,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.0006879649054450361,0.09498510888806777,9.498510888806777e-06,-0.0004649756108892286,False,5,521,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.0007465052540560499,-0.3551943615802884,-3.551943615802884e-05,-0.00047399054526534734,False,5,304,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.0007385576074126413,0.06534780401125317,6.534780401125318e-06,-0.0004967282585425111,False,6,550,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.0006967248180604484,1.2018007027381827,0.00012018007027381828,-0.0005446032588895111,False,11,648,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.0007860715838797153,0.40198232894363173,4.0198232894363175e-05,-0.0005508465445160523,False,10,594,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.0006105433349357731,1.4618525047571893,0.00014618525047571893,-0.0005044857236076614,False,11,653,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.0007708238516251876,1.5069815764454688,0.00015069815764454688,-0.000614348006179823,False,5,794,10
16,2026-05-16 03:15:00,2026-05-23 03:15:00,2026-05-23 03:15:00,2026-05-30 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.0009693526458492074,-0.9272385233307432,-9.272385233307432e-05,-0.000584419195677422,False,8,324,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.0004899916256167399,3.50043770569755,0.000350043770569755,-0.0005600235974576633,False,4,626,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.0009228098986558322,2.6833574708180095,0.00026833574708180096,-0.000794097097158422,False,2,396,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.0005226552902835827,3.220337617356563,0.0003220337617356563,-0.0005631260346794926,False,1,603,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.0009322576057536594,2.512140223694587,0.0002512140223694587,-0.0007889810854154121,False,1,387,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.0005333874536642681,3.1897575000966754,0.00031897575000966753,-0.0005682421357826238,False,2,599,9
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.0006942167949520182,4.28279676569764,0.00042827967656976397,-0.0007483309810145214,False,7,782,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.0007603480711563444,3.713285695128434,0.0003713285695128434,-0.0007544510937794585,False,4,736,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.0007162439323030187,4.090755101913601,0.0004090755101913601,-0.0007502129616629193,False,8,768,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.0008570390336304136,5.137229172391017,0.0005137229172391017,-0.0009138413005796769,False,1,907,10
17,2026-05-23 03:15:00,2026-05-30 03:15:00,2026-05-30 03:15:00,2026-06-06 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.000886695031630455,2.876262144984139,0.0002876262144984139,-0.0007828808307525793,False,4,405,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.016486751454597864,-59.29967035477239,-0.005929967035477239,-0.00703785627941375,False,48,1915,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.02116932545244394,-76.06755054489622,-0.007606755054489622,-0.009041713598636212,False,36,1200,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.017152465980513797,-61.9083297607267,-0.00619083297607267,-0.0073077553362940854,False,36,1764,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.02123708657867587,-76.66708741815637,-0.007666708741815637,-0.009046918557906822,False,36,1131,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.016792107216376334,-59.99386425386729,-0.005999386425386728,-0.007195147193993071,False,36,1869,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.021293801513960334,-76.412764462013,-0.0076412764462013005,-0.009101683378506023,False,57,2266,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.019983388222737507,-71.78350926077655,-0.0071783509260776555,-0.008536691531106567,False,50,2234,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.021132540970347467,-75.61705154340234,-0.007561705154340234,-0.009047223877338155,False,61,2315,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.026983001865437697,-98.04912494665041,-0.00980491249466504,-0.011452059580515104,False,36,2700,10
18,2026-05-30 03:15:00,2026-06-06 03:15:00,2026-06-06 03:15:00,2026-06-13 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.020823912670677052,-74.92660225860709,-0.007492660225860709,-0.008887501629877562,False,48,1245,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.005,0.005,0.04,0.0006146247439863214,13.751354682795863,0.0013751354682795863,-0.0005070071495288433,False,20,1382,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.008,0.01,0.04,0.00046904882421829747,14.905270278686658,0.0014905270278686657,-0.0006809854691002455,False,10,899,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.005,0.015,0.04,0.0005784254965280353,13.92426100742341,0.0013924261007423411,-0.0005426670694762039,False,9,1372,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.008,0.015,0.04,0.0004416303744044272,14.15202014674469,0.001415202014674469,-0.0006490477601800279,False,9,868,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.005,0.01,0.04,0.0005332201098669903,14.563340632619656,0.0014563340632619656,-0.0006154093022633168,False,10,1426,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.08,8,0.005,0.005,0.01,0.04,0.0006936847380262538,17.597851960890694,0.0017597851960890693,-0.0007107336387085437,False,24,1743,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.08,8,0.005,0.005,0.015,0.04,0.0008751003317336482,18.139475641604804,0.0018139475641604805,-0.0006258981549512215,False,20,1758,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.08,8,0.005,0.005,0.005,0.04,0.0008425463191841821,18.10063257242109,0.0018100632572421091,-0.000645011292038618,False,30,1769,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,12,0.005,0.005,0.015,0.04,0.0009892288866969084,21.921197181702155,0.0021921197181702153,-0.0008019272209822047,False,9,2101,10
19,2026-06-06 03:15:00,2026-06-13 03:15:00,2026-06-13 03:15:00,2026-06-20 03:15:00,0.1,8,0.005,0.008,0.005,0.04,0.0005328022273189661,14.204019384224011,0.0014204019384224012,-0.0005917331407356233,False,20,877,10
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.0011384863620941027,0.40872962531648227,4.087296253164823e-05,-0.0007862395497505006,False,19,836,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.002032896865135141,-3.1593064555709134,-0.00031593064555709136,-0.001144644146385366,False,17,519,10
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.001922937597519294,-3.1362692297389003,-0.00031362692297389003,-0.0010728737830302693,False,13,805,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.0022459777424013406,-3.9186555685118947,-0.0003918655568511895,-0.0012360747903667672,False,13,533,10
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.001486674700252559,-1.3775212863638444,-0.00013775212863638444,-0.0008992817144107831,False,17,826,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.0023867642133592877,-4.332804983718233,-0.00043328049837182333,-0.0013023224766583097,False,24,1065,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.0027124776093869368,-5.560907713823326,-0.0005560907713823327,-0.0014375912253364027,False,19,991,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.002530321313744268,-5.041107581089818,-0.0005041107581089818,-0.0013508070370901908,False,31,1064,9
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.00284030180315012,-4.769995447082692,-0.00047699954470826924,-0.001575534838961234,False,13,1236,10
20,2026-06-13 03:15:00,2026-06-20 03:15:00,2026-06-20 03:15:00,2026-06-27 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.002027915166854676,-2.975242488188087,-0.0002975242488188087,-0.0011535939453572446,False,19,519,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.005,0.005,0.04,-0.0012537079757414873,4.4594487883641705,0.00044594487883641704,-0.0011331019030519363,False,19,1159,9
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.008,0.01,0.04,-0.0021577306332531626,3.442562425889264,0.0003442562425889264,-0.0016679912505613928,False,17,781,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.005,0.015,0.04,-0.001672249674122201,3.1499494362087717,0.00031499494362087716,-0.001324829745162052,False,17,1116,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.008,0.015,0.04,-0.0019941631322545764,3.774802625299344,0.0003774802625299344,-0.0015810955965230072,False,17,782,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.005,0.01,0.04,-0.0015705100024380313,3.606906907250959,0.0003606906907250959,-0.001287467128775418,False,17,1139,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.08,8,0.005,0.005,0.01,0.04,-0.0024564217408187808,3.6452257505352463,0.00036452257505352465,-0.0018806295439148704,False,21,1380,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.08,8,0.005,0.005,0.015,0.04,-0.002025109690228845,4.645060855074917,0.00046450608550749166,-0.0016597438504908912,False,19,1353,9
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.08,8,0.005,0.005,0.005,0.04,-0.0019159779125252996,4.614551971857509,0.0004614551971857509,-0.0015849554064740338,False,29,1410,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,12,0.005,0.005,0.015,0.04,-0.002361127836762303,6.101448018029259,0.000610144801802926,-0.001980848425710153,False,17,1727,10
21,2026-06-20 03:15:00,2026-06-27 03:15:00,2026-06-27 03:15:00,2026-07-04 03:15:00,0.1,8,0.005,0.008,0.005,0.04,-0.001998298881164486,3.317027941069682,0.0003317027941069682,-0.0015533344501809693,False,19,769,10
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.1,8,0.005,0.005,0.005,0.04,0.0005714838168811969,10.251205666159876,0.0010251205666159877,-0.0003024244998231938,False,11,910,9
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.1,8,0.005,0.008,0.01,0.04,0.0005143615541100767,10.523637919679459,0.0010523637919679458,-0.0003586681585719128,False,10,581,10
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.1,8,0.005,0.005,0.015,0.04,0.0004731072258589845,9.24620981706721,0.000924620981706721,-0.0003010091705651577,False,10,844,10
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.1,8,0.005,0.008,0.015,0.04,0.0004597202676490206,9.938907977008057,0.0009938907977008057,-0.00035611368670119,False,10,557,10
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.1,8,0.005,0.005,0.01,0.04,0.0005363070085823712,9.939008902798378,0.0009939008902798377,-0.000305062587798311,False,10,878,10
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.08,8,0.005,0.005,0.01,0.04,0.0006321073115584903,12.534617124214492,0.0012534617124214493,-0.00041423626724197265,False,16,1126,8
22,2026-06-27 03:15:00,2026-07-04 03:15:00,2026-07-04 03:15:00,2026-07-09 03:15:00,0.08,8,0.005,0.005,0.015,0.04,0.0007047315240490453,12.829384505430426,0.0012829384505430425,-0.0003854712843293315,False,11,1152,6
