timestamp,trading_pair,direction,trigger_price,old_lower,old_upper,new_lower,new_upper,move_threshold
1769023500.0,DOGE-USDT,up,0.12564,0.11890339999999999,0.1237566,0.1231272,0.1281528,0.005
1769023500.0,LINK-USDT,up,12.35,11.7208,12.199200000000001,12.103,12.597,0.005
1769023500.0,AVAX-USDT,up,12.34,11.6816,12.1584,12.0932,12.5868,0.005
1769023800.0,ETH-USDT,up,3008.85,2870.2436000000002,2987.3964,2948.673,3069.027,0.005
1769023800.0,XRP-USDT,up,1.9575,1.855042,1.930758,1.91835,1.99665,0.005
1769024100.0,ADA-USDT,up,0.3646,0.34799800000000003,0.362202,0.35730799999999996,0.371892,0.005
1769024400.0,SOL-USDT,up,131.07,125.04799999999999,130.152,128.4486,133.6914,0.005
1769031300.0,AVAX-USDT,up,12.66,12.0932,12.5868,12.4068,12.9132,0.005
1769044800.0,BNB-USDT,up,891.58,852.1197999999999,886.9002,873.7484000000001,909.4116,0.005
1769083200.0,AVAX-USDT,down,12.33,12.4068,12.9132,12.0834,12.576600000000001,0.005
1769095200.0,ETH-USDT,down,2916.25,2948.673,3069.027,2857.9249999999997,2974.5750000000003,0.005
1769095200.0,SOL-USDT,down,127.22,128.4486,133.6914,124.6756,129.7644,0.005
1769095200.0,XRP-USDT,down,1.9068,1.91835,1.99665,1.868664,1.944936,0.005
1769112600.0,TRX-USDT,up,0.3056,0.291942,0.303858,0.299488,0.311712,0.005
1769178900.0,DOGE-USDT,down,0.12231,0.1231272,0.1281528,0.1198638,0.1247562,0.005
1769178900.0,ADA-USDT,down,0.3533,0.35730799999999996,0.371892,0.346234,0.360366,0.005
1769184600.0,ADA-USDT,up,0.3622,0.346234,0.360366,0.354956,0.36944400000000005,0.005
1769186100.0,DOGE-USDT,up,0.12605,0.1198638,0.1247562,0.123529,0.128571,0.005
1769186700.0,BTC-USDT,up,90425.99,86394.26180000001,89920.5582,88617.47020000001,92234.5098,0.005
1769189100.0,ETH-USDT,up,2998.64,2857.9249999999997,2974.5750000000003,2938.6672,3058.6128,0.005
1769189100.0,XRP-USDT,up,1.9564,1.868664,1.944936,1.9172719999999999,1.995528,0.005
1769203800.0,TRX-USDT,down,0.2967,0.299488,0.311712,0.290766,0.302634,0.005
1769271300.0,AVAX-USDT,down,12.01,12.0834,12.576600000000001,11.7698,12.2502,0.005
1769304600.0,XRP-USDT,down,1.9066,1.9172719999999999,1.995528,1.868468,1.9447320000000001,0.005
1769325000.0,DOGE-USDT,down,0.1228,0.123529,0.128571,0.120344,0.125256,0.005
1769330400.0,LINK-USDT,down,12.04,12.103,12.597,11.799199999999999,12.2808,0.005
1769350500.0,ADA-USDT,down,0.353,0.354956,0.36944400000000005,0.34593999999999997,0.36006,0.005
1769356800.0,ETH-USDT,down,2915.26,2938.6672,3058.6128,2856.9548,2973.5652000000005,0.005
1769356800.0,SOL-USDT,down,123.88,124.6756,129.7644,121.4024,126.35759999999999,0.005
1769357100.0,BTC-USDT,down,88059.01,88617.47020000001,92234.5098,86297.82979999999,89820.1902,0.005
1769357100.0,XRP-USDT,down,1.8582,1.868468,1.9447320000000001,1.821036,1.895364,0.005
1769357100.0,AVAX-USDT,down,11.71,11.7698,12.2502,11.475800000000001,11.9442,0.005
1769357700.0,ADA-USDT,down,0.3442,0.34593999999999997,0.36006,0.337316,0.351084,0.005
1769358600.0,BNB-USDT,down,868.46,873.7484000000001,909.4116,851.0908000000001,885.8292,0.005
1769358600.0,LINK-USDT,down,11.73,11.799199999999999,12.2808,11.4954,11.9646,0.005
1769365800.0,ETH-USDT,down,2842.25,2856.9548,2973.5652000000005,2785.4049999999997,2899.0950000000003,0.005
1769365800.0,DOGE-USDT,down,0.1196,0.120344,0.125256,0.11720799999999999,0.121992,0.005
1769369100.0,SOL-USDT,down,119.69,121.4024,126.35759999999999,117.2962,122.0838,0.005
1769369100.0,AVAX-USDT,down,11.38,11.475800000000001,11.9442,11.1524,11.607600000000001,0.005
1769370600.0,ADA-USDT,down,0.334,0.337316,0.351084,0.32732,0.34068000000000004,0.005
1769370600.0,LINK-USDT,down,11.42,11.4954,11.9646,11.1916,11.6484,0.005
1769388600.0,ADA-USDT,up,0.3437,0.32732,0.34068000000000004,0.336826,0.350574,0.005
1769389200.0,LINK-USDT,up,11.71,11.1916,11.6484,11.475800000000001,11.9442,0.005
1769389500.0,AVAX-USDT,up,11.68,11.1524,11.607600000000001,11.446399999999999,11.9136,0.005
1769401200.0,SOL-USDT,up,123.27,117.2962,122.0838,120.8046,125.7354,0.005
1769401200.0,DOGE-USDT,up,0.12262,0.11720799999999999,0.121992,0.1201676,0.1250724,0.005
1769415600.0,ETH-USDT,up,2916.68,2785.4049999999997,2899.0950000000003,2858.3464,2975.0135999999998,0.005
1769433300.0,XRP-USDT,up,1.908,1.821036,1.895364,1.86984,1.94616,0.005
1769438400.0,ADA-USDT,up,0.3529,0.336826,0.350574,0.345842,0.359958,0.005
1769439300.0,LINK-USDT,up,12.01,11.475800000000001,11.9442,11.7698,12.2502,0.005
1769529900.0,BNB-USDT,up,891.12,851.0908000000001,885.8292,873.2976,908.9424,0.005
1769530200.0,SOL-USDT,up,126.4,120.8046,125.7354,123.872,128.928,0.005
1769531700.0,ETH-USDT,up,2993.74,2858.3464,2975.0135999999998,2933.8651999999997,3053.6148,0.005
1769545200.0,DOGE-USDT,up,0.12572,0.1201676,0.1250724,0.1232056,0.1282344,0.005
1769545200.0,AVAX-USDT,up,11.98,11.446399999999999,11.9136,11.740400000000001,12.2196,0.005
1769546700.0,ADA-USDT,up,0.3619,0.345842,0.359958,0.354662,0.369138,0.005
1769607300.0,BTC-USDT,up,90285.87,86297.82979999999,89820.1902,88480.15259999999,92091.5874,0.005
1769616600.0,LINK-USDT,down,11.71,11.7698,12.2502,11.475800000000001,11.9442,0.005
1769653800.0,ADA-USDT,down,0.3528,0.354662,0.369138,0.345744,0.359856,0.005
1769654400.0,DOGE-USDT,down,0.12254,0.1232056,0.1282344,0.1200892,0.1249908,0.005
1769654700.0,BTC-USDT,down,87845.75,88480.15259999999,92091.5874,86088.83499999999,89602.66500000001,0.005
1769654700.0,SOL-USDT,down,123.23,123.872,128.928,120.7654,125.69460000000001,0.005
1769685300.0,AVAX-USDT,down,11.66,11.740400000000001,12.2196,11.4268,11.8932,0.005
1769696700.0,ETH-USDT,down,2918.69,2933.8651999999997,3053.6148,2860.3162,2977.0638,0.005
1769696700.0,XRP-USDT,down,1.8556,1.86984,1.94616,1.8184879999999999,1.892712,0.005
1769697000.0,ADA-USDT,down,0.3436,0.345744,0.359856,0.336728,0.350472,0.005
1769698200.0,DOGE-USDT,down,0.11934,0.1200892,0.1249908,0.1169532,0.12172680000000001,0.005
1769698200.0,LINK-USDT,down,11.33,11.475800000000001,11.9442,11.1034,11.5566,0.005
1769698200.0,AVAX-USDT,down,11.29,11.4268,11.8932,11.0642,11.515799999999999,0.005
